caseid,congress,year,dname,rname,dmajor,dminor,dall,rmajor,rminor,rall,unfusedminorparties,linesqd,linesqr,linesnd,linesnr,linesu,presidential,incumbent,dincumbent,rincumbent,districtfixedeffect,uncontested,winner,democraticmarginofvictory,nyc,chamber,icpsr,state_icpsr,state_abbrev,party_code,occupancy,last_means,district_code,bioname,gender,race,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,win_percentage,competitive,age,dal,ral,dc,rc,dg,rg,di,ri,dl,rl,dlt,rlt,drtl,rrtl,dsam,rsam,dr,rr,dtc,rtc,dwe,rwe,dwf,rwf,rd,_merge,fe,party,lib_dem_supp,cons_dem_supp,ind_dem_supp,lib_rep_supp,cons_rep_supp,ind_rep_supp,int_r_lib,int_d_lib,int_r_cons,int_d_cons,int_r_ind,int_d_ind,dm_nominate_dim1,dm_party,dm_ind_rep_supp,dm_cons_rep_supp,dm_lib_rep_supp,dm_ind_dem_supp,dm_cons_dem_supp,dm_lib_dem_supp,dm_gender,dm_race,dm_age,dm_competitive,dm_nyc,dm_int_d_ind,dm_int_r_ind,dm_int_d_cons,dm_int_r_cons,dm_int_d_lib,dm_int_r_lib,dm_dl,dm_rl,dm_dc,dm_rc,dm_di,dm_ri,dm_uncontested,dm_incumbent,int_comp1,int_comp2,int_comp3,int_comp4,int_comp5,int_comp6,int_comp10,int_comp20,int_comp30,int_comp40,int_comp50,int_comp60,int_uncont1,int_uncont2,int_uncont3,int_uncont4,int_uncont5,int_uncont6,int_uncont10,int_uncont20,int_uncont30,int_uncont40,int_uncont50,int_uncont60,int_incu1,int_incu2,int_incu3,int_incu4,int_incu5,int_incu6,int_incu10,int_incu20,int_incu30,int_incu40,int_incu50,int_incu60,dm_int_incu60,dm_int_incu50,dm_int_incu40,dm_int_incu30,dm_int_incu20,dm_int_incu10,dm_int_incu6,dm_int_incu5,dm_int_incu4,dm_int_incu3,dm_int_incu2,dm_int_incu1,dm_int_uncont60,dm_int_uncont50,dm_int_uncont40,dm_int_uncont30,dm_int_uncont20,dm_int_uncont10,dm_int_uncont6,dm_int_uncont5,dm_int_uncont4,dm_int_uncont3,dm_int_uncont2,dm_int_uncont1,dm_int_comp60,dm_int_comp50,dm_int_comp40,dm_int_comp30,dm_int_comp20,dm_int_comp10,dm_int_comp6,dm_int_comp5,dm_int_comp4,dm_int_comp3,dm_int_comp2,dm_int_comp1,dm_nokken_poole_dim1,d_prop_pres,dm_d_prop_pres,int10,int20,int30,int40,int50,int60,dm_dal,dm_ral,dm_dg,dm_rg,dm_dlt,dm_rlt,dm_drtl,dm_rrtl,dm_dsam,dm_rsam,dm_dtc,dm_rtc,dm_dwe,dm_rwe,dm_dr,dm_rr,dm_dwf,dm_rwf,mint1,mint2,mint3,mint4,mint5,mint6,mint7,mint8,mint9,mint10,mint11,mint12,mint13,mint14,mint15,mint16,mint17,mint18,dm_mint1,dm_mint2,dm_mint3,dm_mint4,dm_mint5,dm_mint6,dm_mint7,dm_mint8,dm_mint9,dm_mint10,dm_mint11,dm_mint12,dm_mint13,dm_mint14,dm_mint15,dm_mint16,dm_mint17,dm_mint18
605,97,1980,HURLEY,SOLOMON,65562,5135,70697,124156,17475,141631,0,1,2,0,0,0,1,1,0,1,b29,0,R,-0.334077465,0,House,14662,13,NY,200,0,1,29,"SOLOMON, Gerald Brooks Hunt",0,0,S000675,1930,2001,.49200001,-.333,-268.08047,.66000003,646,124,,.56300002,-.52499998,.66703874,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),b29,1,1,0,0,0,1,0,0,1,1,0,0,0,.36000001,.39999998,0,1,0,0,0,0,0,0,-.40000153,-.60000002,0,0,0,0,.39999998,.39999998,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.39999998,.39999998,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,-.2,0,0,0,-.40000001,0,0,-.60000002,.43120003,.46990037,.04809922,1,0,0,0,1,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0
566,96,1978,PATTISON,SOLOMON,80512,4193,84705,90572,8946,99518,0,1,1,0,0,0,0,1,1,0,b29,0,R,-0.080407984,0,House,14662,13,NY,200,0,1,29,"SOLOMON, Gerald Brooks Hunt",0,0,S000675,1930,2001,.49200001,-.333,-322.02557,.73000002,1025,139,,.419,-.17200001,.54020399,1,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b29,1,1,0,0,0,1,0,0,1,1,0,0,0,.36000001,.39999998,0,0,0,0,0,0,0,0,-2.4000015,.39999998,0,0,0,0,.39999998,.39999998,0,0,0,0,.19999999,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.39999998,.39999998,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,.80000001,0,0,0,.60000002,0,0,.39999998,.28719997,.3013815,-.12041965,1,0,0,0,1,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
527,95,1976,PATTISON,MARTINO,95361,5302,100663,96476,0,96476,17083,1,0,0,0,3,1,1,1,0,b29,0,D,0.021238821,0,House,14267,13,NY,100,0,1,29,"PATTISON, Edward Worthington",0,0,P000134,1932,1990,-.32300001,-.40000001,-342.01181,.74000001,1135,144,,-.32499999,-.45199999,.5106194,1,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b29,0,1,0,0,0,0,0,0,0,0,0,0,0,-.45500001,-.60000002,0,-1,0,0,0,0,0,0,-6.4000015,.39999998,0,0,0,0,-.60000002,-.60000002,0,0,0,0,-.80000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.60000002,-.60000002,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,-.2,0,0,0,-.40000001,0,0,.39999998,-.45679998,.33296126,-.088839889,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
488,94,1974,PATTISON,KING,95204,4120,99324,77718,6050,83768,0,1,1,0,0,0,0,1,0,1,b29,0,D,0.084962751,0,House,14267,13,NY,100,0,1,29,"PATTISON, Edward Worthington",0,0,P000134,1932,1990,-.32300001,-.40000001,-324.82425,.727,1017,132,,-.31299999,-.366,.54248136,1,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b29,0,1,0,0,0,1,0,0,0,0,0,0,0,-.45500001,-.60000002,0,0,0,0,0,0,0,0,-8.4000015,.39999998,0,0,0,0,-.60000002,-.60000002,0,0,0,0,.19999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.60000002,-.60000002,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,-.2,0,0,0,.60000002,0,0,.39999998,-.44480002,.45979601,.037994862,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
449,93,1972,GORDON,KING,60990,2930,63920,139270,8900,148170,0,1,1,0,0,0,1,1,0,1,b29,0,R,-0.397237022,0,House,10530,13,NY,200,0,1,29,"KING, Carleton James",0,0,K000195,1904,1977,.322,.017000001,-266.3511,.67199999,671,123,,.315,.037999999,.69861853,0,68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b29,1,1,0,0,0,1,0,0,1,1,0,0,0,.19,.39999998,0,0,0,0,0,0,0,0,17.599998,-.60000002,0,0,0,0,.39999998,.39999998,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.39999998,.39999998,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,-.2,0,0,0,-.40000001,0,0,-.60000002,.18319999,.54496664,.12316549,1,0,0,0,1,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
423,93,1972,BALES,RONCALLO,73429,0,73429,103620,0,103620,18111,0,0,0,0,2,1,0,0,0,b3,0,R,-0.170523414,0,House,14047,13,NY,200,0,1,3,"RONCALLO, Angelo Dominick",0,0,R000422,1927,2010,.18099999,-.25099999,-305.70471,.66000003,737,133,,.189,-.28,.5852617,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b3,1,0,0,0,0,0,0,0,0,0,0,0,0,.19139999,.60000002,0,-.80000001,0,0,-.2,0,0,0,-1.4000015,0,0,0,0,0,-.2,0,0,0,0,0,-.80000001,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,-.80000001,0,0,0,.2034,.51954103,.04019171,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0
540,96,1978,AMBRO,CARMAN,70526,0,70526,54509,11949,66458,1686,0,1,0,0,1,0,1,1,0,b3,0,D,0.029696899,0,House,14200,13,NY,100,0,1,3,"AMBRO, Jerome Anthony, Jr.",0,0,A000170,1928,1993,-.19,-.097999997,-380.73407,.671,954,189,,-.15800001,-.068999998,.51484847,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b3,0,0,0,0,0,1,0,0,0,0,0,0,0,-.1796,-.40000001,0,.19999999,0,0,-.2,0,0,0,3.5999985,0,0,0,0,0,-.2,0,0,0,0,0,.19999999,0,0,0,.19999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,-.1436,.51764029,.038290977,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0
579,97,1980,AMBRO,CARMAN,75389,8000,83389,74868,13084,87952,4316,1,1,0,0,1,1,1,1,0,b3,0,R,-0.026631104,0,House,14804,13,NY,200,0,1,3,"CARMAN, Gregory Wright",0,0,C000158,1937,,.33700001,-.18000001,-189.64256,.74599999,646,84,,.33700001,-.184,.51331556,1,43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b3,1,0,1,0,0,1,0,0,0,1,0,0,0,.34740001,.60000002,0,.19999999,0,0,.80000001,0,0,0,-3.4000015,0,0,0,0,0,.80000001,0,0,0,0,0,.19999999,0,0,0,.19999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.80000001,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,.19999999,0,0,0,.35140002,.50858873,.029239416,0,1,0,0,1,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0
462,94,1974,AMBRO,RONCALLO,76383,0,76383,55765,12221,67986,3191,0,1,0,0,1,0,1,0,1,b3,0,D,0.058163456,0,House,14200,13,NY,100,0,1,3,"AMBRO, Jerome Anthony, Jr.",0,0,A000170,1928,1993,-.19,-.097999997,-465.36841,.639,1040,214,,-.266,-.090000004,.5290817,1,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b3,0,0,0,0,0,1,0,0,0,0,0,0,0,-.1796,-.40000001,0,.19999999,0,0,-.2,0,0,0,-.40000153,0,0,0,0,0,-.2,0,0,0,0,0,.19999999,0,0,0,.19999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,-.2516,.37625027,-.10309905,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0
501,95,1976,AMBRO,HOGAN,94265,0,94265,71714,13110,84824,2350,0,1,0,0,1,1,1,1,0,b3,0,D,0.052716806,0,House,14200,13,NY,100,0,1,3,"AMBRO, Jerome Anthony, Jr.",0,0,A000170,1928,1993,-.19,-.097999997,-447.65125,.671,1124,222,,-.17399999,-.071000002,.52635843,1,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b3,0,0,0,0,0,1,0,0,0,0,0,0,0,-.1796,-.40000001,0,.19999999,0,0,-.2,0,0,0,1.5999985,0,0,0,0,0,-.2,0,0,0,0,0,.19999999,0,0,0,.19999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,.19999999,0,0,0,-.15959999,.47472632,-.0046229959,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0
528,95,1976,BARTLE,MCEWEN,75951,0,75951,89493,6071,95564,0,0,1,0,0,0,1,1,0,1,b30,0,R,-0.114351514,0,House,10749,13,NY,200,0,1,30,"McEWEN, Robert Cameron",0,0,M000433,1920,1997,.234,-.052000001,-396.06595,.69300002,1078,186,,.205,-.096000001,.55717576,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b30,1,0,0,0,0,1,0,0,0,1,0,0,0,.00040000677,0,0,0,0,0,0,-.80000001,0,0,4.7999992,.60000002,0,0,0,0,0,-.80000001,0,-.80000001,0,0,0,0,0,0,.19999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.19999999,-.60000002,0,0,0,.19999999,0,0,-.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,-.2,0,0,0,.60000002,0,0,-.2,-.043600008,.39490172,.0062631369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,96,1978,BARTLE,MCEWEN,52455,3330,55785,79502,5976,85478,0,1,1,0,0,0,0,1,0,1,b30,0,R,-0.210196584,0,House,10749,13,NY,200,0,1,30,"McEWEN, Robert Cameron",0,0,M000433,1920,1997,.234,-.052000001,-356.88303,.63200003,779,167,,.17399999,.077,.60509831,0,58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b30,1,1,0,0,0,1,0,0,1,1,0,0,0,.00040000677,0,0,0,0,0,0,.19999999,0,0,6.7999992,-.40000001,0,0,0,0,0,.19999999,0,.19999999,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.19999999,.39999998,0,0,0,.19999999,0,0,.39999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,-.2,0,0,0,-.40000001,0,0,-.2,-.074600011,.31569564,-.072942942,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,97,1980,KRUPSAK,MARTIN,50635,4261,54896,101496,9512,111008,7985,1,1,0,0,1,1,0,0,0,b30,0,R,-0.338219693,0,House,14840,13,NY,200,0,1,30,"MARTIN, David O'Brien",0,0,M000174,1944,2012,.23199999,-.23199999,-196.0726,.72600001,613,83,,.26100001,-.115,.66910982,0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b30,1,1,0,0,0,1,0,0,1,1,0,0,0,-.0015999973,0,0,0,0,0,0,.19999999,0,0,-15.200001,-.40000001,0,0,0,0,0,.19999999,0,.19999999,0,0,0,0,0,0,-.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.80000001,-.60000002,0,0,0,-.80000001,0,0,-.60000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,-.2,0,0,0,-.40000001,0,0,-.2,.012400001,.44282424,.054185659,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,94,1974,TUBBY,MCEWEN,61668,2225,63893,73608,4509,78117,0,1,1,0,0,0,0,1,0,1,b30,0,R,-0.10016196,0,House,10749,13,NY,200,0,1,30,"McEWEN, Robert Cameron",0,0,M000433,1920,1997,.234,-.052000001,-387.3511,.66399997,947,198,,.29300001,-.146,.55008096,1,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b30,1,1,0,0,0,1,0,0,1,1,0,0,0,.00040000677,0,0,0,0,0,0,.19999999,0,0,2.7999992,.60000002,0,0,0,0,0,.19999999,0,.19999999,0,0,0,0,0,0,.19999999,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.19999999,.39999998,0,0,0,.19999999,0,0,.39999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.60000002,.80000001,0,0,0,.60000002,0,0,.80000001,.044400007,.44991902,.061280429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,93,1972,LABAFF,MCEWEN,56062,2726,58788,109373,5820,115193,0,1,1,0,0,0,1,1,0,1,b30,0,R,-0.324202068,0,House,10749,13,NY,200,0,1,30,"McEWEN, Robert Cameron",0,0,M000433,1920,1997,.234,-.052000001,-340.27567,.64499998,777,165,,.31,-.134,.66210103,0,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b30,1,1,0,0,0,1,0,0,1,1,0,0,0,.00040000677,0,0,0,0,0,0,.19999999,0,0,.79999924,-.40000001,0,0,0,0,0,.19999999,0,.19999999,0,0,0,0,0,0,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,.19999999,.39999998,0,0,0,.19999999,0,0,.39999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.40000001,-.2,0,0,0,-.40000001,0,0,-.2,.061399996,.33985236,-.048786223,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,94,1974,REILE,MITCHELL,59639,0,59639,87458,6861,94319,4281,0,1,0,0,1,0,1,0,1,b31,0,R,-0.225256239,0,House,14038,13,NY,200,0,1,31,"MITCHELL, Donald Jerome",0,0,M000808,1923,2003,.097000003,-.163,-375.9744,.69099998,1016,167,,.079999998,-.23100001,.6126281,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2,0,0,-2,-.2,0,0,0,0,.19999999,-.2,0,-.2,0,0,.19999999,0,0,-.2,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.39999998,-.2,0,0,0,.39999998,0,0,-.2,0,0,0,-.2,0,0,0,0,-.2,0,0,0,0,0,0,-.2,0,0,0,0,-.2,0,0,0,-.018600002,.33499122,.069353312,0,0,0,0,1,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
451,93,1972,CASTLE,MITCHELL,75513,0,75513,92419,6035,98454,19254,0,1,0,0,2,1,0,0,0,b31,0,R,-0.131869837,0,House,14038,13,NY,200,0,1,31,"MITCHELL, Donald Jerome",0,0,M000808,1923,2003,.097000003,-.163,-304.20987,.70499998,872,136,,.123,-.133,.5659349,1,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2,0,0,-4,.80000001,0,0,0,0,.19999999,-.2,0,-.2,0,0,.19999999,0,0,-.2,-.80000001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.60000002,-.2,0,0,0,-.60000002,0,0,-.2,0,0,0,-.2,0,0,0,0,-.2,0,0,0,0,0,0,.80000001,0,0,0,0,.80000001,0,0,0,.024400003,0,-.2656379,0,0,0,0,1,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
607,97,1980,SCHWARTZ,MITCHELL,37266,2323,39589,128397,7579,135976,0,1,1,0,0,0,1,1,0,1,b31,0,R,-0.549010338,0,House,14038,13,NY,200,0,1,31,"MITCHELL, Donald Jerome",0,0,M000808,1923,2003,.097000003,-.163,-210.4418,.70499998,601,89,,.092,-.161,.7745052,0,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),b31,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,4,-.2,0,0,0,0,-.80000001,.80000001,0,.80000001,0,0,-.80000001,0,0,-.2,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-.60000002,.80000001,0,0,0,-.60000002,0,0,.80000001,0,0,0,-.2,0,0,0,0,-.2,0,0,0,0,0,0,-.2,0,0,0,0,-.2,0,0,0,-.0066,.22549483,-.040143073,1,0,0,0,1,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80000001,0,0,0,0,0,0,0,0,0,0
568,96,1978,,MITCHELL,0,0,0,98415,9376,107791,0,0,1,0,0,0,0,1,0,1,b31,1,R,NA,0,House,14038,13,NY,200,0,1,31,"MITCHELL, Donald Jerome",0,0,M000808,1923,2003,.097000003,-.163,-361.36569,.69999999,1012,167,,.13,-.23199999,1,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),b31,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-.2,0,0,2,-.2,0,0,0,0,.19999999,-.2,0,-.2,0,0,.19999999,0,0,.80000001,.19999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,.39999998,-.2,0,0,0,.39999998,0,0,-.2,0,0,0,.80000001,0,0,0,0,.80000001,0,0,0,0,0,0,-.2,0,0,0,0,-.2,0,0,0,.031399995,.37689191,.11125401,0,0,0,0,1,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.2,0,0,0,0,0,0,0,0,0,0
